id,document,label
9588960,뜯어보면 별건 없지만 빠져들게 만드는 화법. 우린 모두 가슴속에 해적을 품고 있었나보다.,긍정
9138363,내가 제일 좋아하는 영화!!,긍정
8601409,진짜 재미없어 이프로그램 없어져버라돼,부정
10034375,"영화적 연출이나, 액션, 전쟁신은 좋았는지 모르나.. 역사 왜곡 자체인 영화라서... 완전 실망.. 오로지 터키 입장에서 만든 영화. 객관성 전혀 없음. 역사를 모르고 보는 사람은 재밌겠지만 이슬람에서 진짜 영웅으로 불릴만한 사람은 살라딘 뿐이다.",부정
446719,눈물 핑도는 감동적인 영화,긍정
7478055,완전 재밌었던 추억의 드라마.,긍정
6792351,"드라마내용은좋고 주연진도 괜찮은데 박노예...., 앍",부정
8708239,보는내내 안타까워서 죽는줄 ㅜㅜ 꿀잼!!,긍정
8894210,윤아는 절떄 안돼!! 그냥 망함,부정
9070168,뭔 개떡 같은 영화냐 토미리 존스가 아깝다,부정
6517348,취향마다 다르겠지만 나한테는 재밌었음,긍정
8002369,봐도 봐도 웃음나는 영화ㅋㅋㅋㅋ강지환짱,긍정
9438047,줄거리만으로도 눈물을 흘리게 만드는 영화,긍정
9219285,있는 그대로의 나를 사랑해줘.,긍정
123029,정말 암담한 영화...,부정
996297,동화와 현실의 오묘한 조합.,긍정
6652477,아ㅡㅡ 펑점 처음 달아보는데 진짜 영화가 너무 억지스럽네요...감독이 전하려는게 뭔지도 모르겠고 밋밋하고 재미도 음슴 짜증나는 영화 강혜정 연기도 이상하고 암튼 다 이상한 영화,부정
4218083,"힘들때 봤는데 용기가 되네요, ㅠ.ㅠ",긍정
9465620,내인생 최고의 영화에요 두고두고 보고싶은영화!,긍정
9729571,5분 보다가 끄고 평점 드립니다 수고,부정
192481,"정말 강추입니다, 프레디프린즈 명연기 죽입니다 꺄오,",부정
5712129,ㅎㅎ 재미있었어요... 보면 좋을듯,긍정
10244672,인생 최악영화 개인적으로,부정
9901750,1점 주고 간다 씹 노잼 ~!!!,부정
10141411,약 10년 전에 봤는데도 여운이 남는 영화입니다. 타인의 삶 영화를 보고나서 생각이 나서 평가 한줄 더하려고 들어왔네요.. 다행히 두 영화 모두 평점 9점이상이네요..,긍정
5834137,윙거는 늘 반갑지만 이 영화의 흥행은 미스테리하다.,부정
6908058,라스트 높은탑에서 악당을 박격포로 보내버리는장면은 박력있는 캐릭터를 잘표현했다..,긍정
8050221,아...애들은 나가자고 난리고...난졸릴뿐이고..,부정
847670,더이상 이런 억지스런 감동을 주려하는 영화에 놀아나진 않는다,부정
9246328,기대보다 실망이 너무너무너무도 큰 영화. 태어나 처음으로 댓글을 달아보게 만드는 영화.,부정
8017756,덕후가 추천했다. 하지만 그는 약속을 소중히 여기지 않았지,부정
10022691,너무훌륭한연기.한석규님 이제훈님 오달수님 너무 캐릭터를 잘 살려서 몰입했습니다.요새 액션이아니면 영화관에서 안보려고하는데 이런영화는 영화관에서 많은분들이 보면 좋겠습니다.,긍정
9216396,리암 니슨이 에슬란 사자 목소리로 출연하는 것 외에는 그냥 아동용 판타지. 애들 주인공 중 민폐케릭도 있어서 짜증유발,부정
910715,좀 쉽게 만들어라 제길.. 성질급한 놈은 대체 보질 못하겠다..,부정
6611162,뻔하고 진부하지만 그로인해 더 편안하고 행복한 결말. 나에게 있어 한국영화를 다시보게 만든 영화. 30대인 지금. 영화의 개봉 당시 10년 전으로 돌아가서 나의 무지개를 찾고 싶다.ps : 여태 본 영화중에 카메라에 빛을 가장 잘 담은 작품.,긍정
7555853,보는내내 너무 지루했다,부정
4037525,완전 재미 없네;;,부정
8636057,신선했었다. 올해 9월개봉작 뭔러너? 예고보는데 이 영화 생각나길래..,긍정
55540,정알 좋은영화 한편 본것같네요~~~,긍정
8045819,"역대 홍콩 액션영화 최고의 수작들 중 하나. 다만, 악역 배우의 포스가 2편에 비해 한참 부족하다.",긍정
9818786,빌리지 식스센스는 정말 참신했는데 이건 원작 참고 하고 만든건가요?,부정
9540876,진정한 술잡이었다!!,긍정
3416562,몇분짜리 동영상 밖에 못 봤지만.....괜찮은 작품.....,긍정
8154347,가을동화에감동받아밨는데답답하고왜일본에서신드롬이었는지 배용준때문인가,부정
6989093,누구나 죽기에 한번은 봐야하는 영화! 추천꾸욱,긍정
9150532,영화자체는 B급인데... 전달하고자 하는 내용은 사실이네... 우리의 현실이기도 하고... 정치가와 권력자들은 이 영화를 싫어하겠군,긍정
4862093,왜이딴게 평점10점이야 하고 불만가짐,부정
10273360,좋지 않은 영화입니다 이건보는 내내 즐겁지 않았어요 안녕 ㅂㅂ,부정
7302913,원작과의 싱크로율로는 놀란보다 한수위,긍정
9691163,소리좀 그만 질러 개극혐진짜 이거쓸라고 로그인했다,부정
6152966,요근래젤재미있었던드라마!!몇번은더보게될꺼같아요^^,긍정
9917348,이건 진짜 몇 번을 봐도 꿀잼인 영화 중 하나. 후속편 좀 내지..,긍정
5889250,제대로 살린 캐릭터는 데스레코드 사장 정도? 애니로 보시길 강추.,부정
7681350,내 어렸을적 최고의 영화,긍정
8295802,최고의 크리스마스 애니메이션,긍정
99374,멕라이언 연기를 잘한다고 생각하지 않았지만 이영화만은 제외인것 같습니다.,부정
4311668,몇 번 더 보니 더 좋다..,긍정
9038700,내가 본영화중 최악이다.,부정
364455,명절때나 TV에서나 볼만한 영화,부정
9493341,나쁜역할은 꼭 전라도 말투를 써야겠냐 감독새퀴야 별한개도 아꿉따,부정
8112920,OOO..야동도 아니고,부정
8719198,사극이어서가 아니라 사극이여서 이정도,부정
5630953,볼만한 작품이다. 마지막에 두명의 끈끈한 우정을 봐서 감동이었다.,긍정
148541,과연 느껴질까 원작에 그 맛이 의심스러운 영화,부정
8292340,내가 살다살다 이렇게 어설프고 쓰레기같은 영화는 첨 이다. 스토리도없고 주제도없고 내용도없고 나도 돈만 주면 찍겠다.,부정
8043901,참 곱고 이쁜 데비 레이놀즈. 그러나 극중 리나는 불쌍했다.,부정
5563369,아 왠만하면 리뷰 안쓰는데 개욕나오네,부정
4223636,10년전에 비디오로 여러번 보고 10년후 정말 다시 봐도 최고인 영화,긍정
9665059,평점에 마이너스가 필요한걸 알게해주는 영화..장르도 귀신안나왔으면 그냥 B급애로임=_=;나중에 사랑과전쟁에 소재로 나와도 대박날듯...,부정
10039777,10점대는 아니지만 9점대는 줘야 하는 영화이며 또한 수준 낮은 관객들(특히 결과만 놓고 물고 자빠지는 녀석들)은 모르지만 스토리를 이해하는 관객들한태는 추천할만한 영화,긍정
3195351,전설의고향을 보는듯한 (허무 반전의) 원혼극화.,부정
1391569,너무 재미있어염... 또 보고 싶다..,긍정
1501295,예수님보다 파졸리니의 연출력이 더 성스럽고 더 경이롭다.,긍정
3198584,피터박사의 환자에 대한 집착이나 두남녀의 사랑은 뭐가 다를까..,긍정
9815042,정말 괜찮은 영화다 사람들이 많이 안 봐서 아깝긴 하지만,긍정
9846582,이걸보느니 왕좌의게임을 7번 돌려보는게 낫겟음,부정
8416125,어깨가 들썩이는 즐거움을 함께느껴보세요.다큐형식의 영화가 이렇게 끌릴수있나요 ~~~:),긍정
4812688,아...이건 아닌것 같다....,부정
1940481,정말너무재밋어요캬캬..짱짱~,긍정
8397928,길예르모가 감독을 했으면 더 좋았을지도 모르는 영화 제작만 해서 아쉽다. 화면이나 분위기는 그 사람 느낌이 나지만 말 그대로 날 뿐이다. 영화의 반전은 뻔했고. 아버지가 아이에게 대하는 태도는 너무 냉정했음. 그러다보니 주제가 불명확하게 드러난같고..,부정
9676970,얼굴 잘 생겼으니 가능한 일^^ 천재인건 확실함,긍정
8971723,헌터x헌터 팬 6년째... 원작은 수십 번을 정독했고 애니메이션도 모두 보았다.... 그러나 이 극장판은 딱 40분 보고 껐다. 이렇게 재미없는 걸 만들다니...,부정
1347002,판의미로와 동급 trash of the trash,부정
6154518,모든 캐릭터가 다 사랑스러웠던 사랑스러운 영화. 언제든 다시봐도 재미있다,긍정
8707386,좋은 내용이었습니다...,긍정
5095274,1.11 시사회보고나서:),긍정
8207296,문근영에 대한 아저씨스런 망상.. 신세경을 주목하라!,부정
9674837,후회없이 시간아깝지도 않고 잘봤습니다,긍정
8064228,"도대체 다시점을 선택한 이유가 멀까? 초반에 쓰잘데기 없는거 빼면 시점마다 차이도 없고 의미도 없고, 걍 일방통행 직진 영화랑 다를게 없는데...",부정
5175713,"그냥 다세포소녀, 여고생 시집가기등 명작들과 견줄 영화로 보면 된다..",부정
8572535,이정도로 유치짬뽕스러울줄은..,부정
3757998,숨은진주같은 무협영화!,긍정
2940337,감동도있고 생각하게 만드는 영화 ~기대이상이었어요^^,긍정
9050381,명작 편을 골로보내내 그리구 갑자기 프레데터랑 여주랑 뜬금없는동맹 스토리도 골로보내는영화,부정
9681835,으리으리한 망작. 김기현만 웃김.,부정
6184204,"전재산이라고 해봐야 달랑29만원뿐인,전두환장군의 며느리로 들어간 박상아...뭘믿고?",부정
9119917,완전재밌음.기대안했는데. . .,긍정
9204888,원작에 애정 없는 감독(그것도 에머리히)에게 리메이크를 맡기면.,부정
3511912,"주인공들 사이의 발전에 개연성도 떨어지고 화면, 내용이 여러 영화의 짜집기 같다.",부정
6632769,매들린 스토우..정말 예쁘고 섹시했는데.. 대학 1학년때 나온 영환데 보고 나서 잔상이 오래 남았었다. 지금 보면 뻔한 스토리에 어설프고 촌스럽지만 그 땐 정말 최고의 영화였다.,긍정
3505106,정말 재미 있네요.,긍정
7887739,평점 너무낮네요. 가볍게 유쾌하게 볼만합니다 .살짝 무섭기도?ㅋㅋ; 호러보단 코믹에 가까움. 스토리는 뭐 나름 신선하던데요 . 삼류까진 아닌듯.이제훈 티슈로 똥꼬 딲는거랑 김윤헤가 인형질하는거 빵터짐ㅋㅋㅋ여배우들 보는재미도 쏠쏠했네요7.5점,긍정
9642630,밸런스패치 들어갑니다,부정
3126854,너무 한가지만 가지고 웃기려고 든다. 착상은 좋으나 많이 유치하다.,부정
9494783,애초에 컨셉은 좋았으나 시나리오가 막장이었다,부정
8439024,뭐 ..그다지... 좀 지루하기도 하지만 그런대로 봤음,부정
6735342,금성무가 이렇게 매력없어 보이기는 처음이다. 차라리 이걸 보느니 배트맨시리즈를 몇번이나돌려보겠다. 너무 허접해서 할말이 없다. 그나마 마츠 다카코 때문에 참고 봤음.,부정
8821146,멋찌다 고려 이전 전통인 근친상간을 계승하고~~~ ㅋㅋ,부정
6789967,팬이 아니라면 잘 모를것 같긴 하지만 너무 감동 먹엇엇음. 팬심으로 봤던 꽃미남연쇄살인 사건이랑은 좀 달랐던 듯. 꽃연테는 영화라기보다 약간 만화 느낌이 났지만 이건 진짜 감동이었음.,긍정
9682970,할리우드식 영화를 거의 고대로 베꼈다. 이은주는 여기서도 죽는건가,부정
10083833,이 영화가 왜 평점이 낮은지 난 이해할수가 없다.,긍정
8720493,"여자들이야 어떨지 모르겠지만 남자들에겐 공감을 얻기 힘든, 신변잡기에 가까운 느낌",부정
4786860,"귤이 회수를 건너더니,탱자가 되어버렸다는 말은 딱 이럴때 쓰라고 있는 말이다.",부정
6167644,생각없이봤는데 가장감명깊게 본 영화!! 전투비행씬 정말 최고 몰입도 100% 후회없음 꼭보세요,긍정
7662777,막장은 막장이네요 출연진 분장하는거 너무너무 성이 없네요. 시청자들 무시하는건지...,부정
9562907,완전 지루. 반대 수 보니 기독교신자들이 반대 누르고 다니나봄ㅋㅋㅋㅋ,부정
8638031,남장여자..복수 맨날 하나가이기는내용..뻔해서 틀어져있을때민봤어요. 설도현 라희와 결혼하면서 뭔가달라서 흥미진진했는데...키다리아저씨의 기다림?같은 뻔한결말을 드뎌 지우는군아 했어요. 하나가 도현을 선택하는이유가 윤찬의 존재보더 더 컸어야했어요,부정
7413202,좋은 작품입니다.설정7점연출7점그리고 성우들의 더빙 실력6점그리고 그외 주인공들 국어책 읽는 듯한 대사가 컨셉인거 같은데 이거 생각 잘 못 한거임 그래서-10점합계10점 드립니다,긍정
6005189,평점이왜일케낮지??리메이크작이라는데소재가독특해서좋았고결말빼곤 매우좋았다.,긍정
9832864,그래서 이기적이고 정신이 나간 여자 한 명때문에 행복한 사람들이 죽었네?,부정
5794700,음 난 꾀 재밋엇어 근디 니들은 이정도라도 만들수잇냐? 만들고 내놔바 완전 쓰레기영화로만들게,긍정
5741304,시사회 때 보고 나니 진한 여운이 남네요. 작은 영화들 힘내세여.,긍정
9609745,가볍게 즐길수도 있고 나름 생각할 요소도 던져주고 여러모로 명작이라는 느낌을 받았다. 이제서야 본 킥애스를 통해서....히어로 영화의 편견이 깨졌다.,긍정
9548649,우뢰수준 답답하다 한국영화,부정
2666768,참 옛날 생각 난다. 나부락 좋다. 재밌구만..,긍정
4714671,만화책은 쩌는데 이건 답이없네..,부정
6781577,솔직이 재미없어요..좋다는 아랫분들 전 이해가 안됨..돈 아깝당,부정
9986027,"독립영화, 단편영화, 저예산영화를 사랑합니다.",긍정
7344610,안봤지만 눈에 훤하다 ㅋㅋㅋ,부정
9948047,첫번째 보고 두번째 다시 보아도 감동스러운 3D 애니,긍정
7469374,구성도 탄탄하고 괜찮네염,긍정
9643411,진짜. OO 연기력... 손발이 오글거리네.,부정
9626936,딱 내 취향의 영화. 탐이 좀 답답하고 안쓰럽네요..ㅠ,긍정
2132623,미치겟다 이게 무슨 10점 1점도 아깝더,부정
9128997,너무재미없다 쓰레기같은 영화 쓰레기같은 내용,부정
1917891,칭찬해 주고 싶을 정도로 성실하고 게다가 감각적이기까지 한.,긍정
6102356,꼴통쇠이....언젠가는 다시 함 보자!친구야.ㅋ,긍정
7792203,"제니퍼 코네리 리즈시절. 어린시절 주말의 명화에서 보았을땐 정말 섭찟했던 것 같다. 영화 제목도, 내용도 제대로 기억이 나지 않았지만, 주인공 예뻤다는 것은 기억에 남았다. 세월이 흘러 다시보니 내용은 유치하기도 하지만 제니퍼코네리는 역시 예쁘다.",긍정
